item_id,title,year,tag,score
90600,Headhunters (Hodejegerne) (2011),2011.0,art,1.0290556
77455,Exit Through the Gift Shop (2010),2010.0,art,1.027816
68967,"Summer Hours (Heure d'été, L') (2008)",2008.0,art,1.0275778
5686,Russian Ark (Russkiy Kovcheg) (2002),2002.0,art,1.0229253
55687,My Kid Could Paint That (2007),2007.0,art,1.0223734
85394,Cave of Forgotten Dreams (2010),2010.0,art,1.0210526
4017,Pollock (2000),2000.0,art,1.0200062
5993,Max (2002),2002.0,art,1.0192723
50274,Venus (2006),2006.0,art,1.0170940999999998
81910,"Art of the Steal, The (2009)",2009.0,art,1.0170641
83293,Waste Land (2010),2010.0,art,1.014589
5137,Scratch (2001),2001.0,art,1.0111282
5791,Frida (2002),2002.0,art,1.0096452
101741,Trance (2013),2013.0,art,1.0066134
7151,Girl with a Pearl Earring (2003),2003.0,art,1.0044476999999998
49666,Fur: An Imaginary Portrait of Diane Arbus (2006),2006.0,art,1.0043849
43934,Deep Sea 3D (2006),2006.0,nature,0.8330671999999999
60333,Encounters at the End of the World (2008),2008.0,nature,0.8089638000000001
32582,"Wild Parrots of Telegraph Hill, The (2003)",2003.0,nature,0.51608396
4368,Dr. Dolittle 2 (2001),2001.0,nature,0.50245416
5952,"Lord of the Rings: The Two Towers, The (2002)",2002.0,nature,0.49812543
33539,Deep Blue (2003),2003.0,nature,0.49277318
31429,Aliens of the Deep (2005),2005.0,nature,0.47760653
43917,Eight Below (2006),2006.0,nature,0.46313226
7153,"Lord of the Rings: The Return of the King, The (2003)",2003.0,nature,0.46055484
34072,"March of the Penguins (Marche de l'empereur, La) (2005)",2005.0,nature,0.45130205
35015,Duma (2005),2005.0,nature,0.44579756
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",2001.0,nature,0.42899632
68522,Earth (2007),2007.0,nature,0.42459232
6299,"Winged Migration (Peuple migrateur, Le) (2001)",2001.0,nature,0.42123592
76054,Oceans (Océans) (2009),2009.0,nature,0.4192468
5462,"Crocodile Hunter: Collision Course, The (2002)",2002.0,nature,0.39256114
33558,"Snow Walker, The (2003)",2003.0,nature,0.38895607
83369,"Way Back, The (2010)",2010.0,nature,0.38715708
3999,Vertical Limit (2000),2000.0,nature,0.38582826
55247,Into the Wild (2007),2007.0,nature,0.38256907
47264,Barnyard: The Original Party Animals (2006),2006.0,animals,1.0214379999999998
49647,Charlotte's Web (2006),2006.0,animals,1.0144199
44022,Ice Age 2: The Meltdown (2006),2006.0,animals,1.0118357
91126,War Horse (2011),2011.0,animals,1.0111024
101142,"Croods, The (2013)",2013.0,animals,1.0098394
5389,Spirit: Stallion of the Cimarron (2002),2002.0,animals,1.0096551
91386,Happy Feet Two (2011),2011.0,animals,1.008378
84944,Rango (2011),2011.0,animals,1.0046053
91653,We Bought a Zoo (2011),2011.0,animals,1.0043771
33615,Madagascar (2005),2005.0,animals,1.0042739
59784,Kung Fu Panda (2008),2008.0,animals,1.0030684
5218,Ice Age (2002),2002.0,animals,1.0019274
6889,Brother Bear (2003),2003.0,animals,1.0018407
43869,Curious George (2006),2006.0,animals,1.0007082
3751,Chicken Run (2000),2000.0,animals,0.9997716
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",2005.0,animals,0.99942577
6377,Finding Nemo (2003),2003.0,animals,0.9968444
70697,G-Force (2009),2009.0,animals,0.995883
97938,Life of Pi (2012),2012.0,animals,0.99557614
73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),2009.0,animals,0.9952128
8134,Wonderful Days (a.k.a. Sky Blue) (2003),2003.0,technology,1.0332137
68358,Star Trek (2009),2009.0,technology,1.0311149
96655,Robot & Frank (2012),2012.0,technology,1.0280817
34319,"Island, The (2005)",2005.0,technology,1.0238916999999998
88140,Captain America: The First Avenger (2011),2011.0,technology,1.0226399
95875,Total Recall (2012),2012.0,technology,1.0210123
79132,Inception (2010),2010.0,technology,1.0189626
60069,WALL·E (2008),2008.0,technology,1.0167553
88744,Rise of the Planet of the Apes (2011),2011.0,technology,1.0159534
96610,Looper (2012),2012.0,technology,1.014296
90405,In Time (2011),2011.0,technology,1.0129743
6934,"Matrix Revolutions, The (2003)",2003.0,technology,1.0121491
6365,"Matrix Reloaded, The (2003)",2003.0,technology,1.0112516
77561,Iron Man 2 (2010),2010.0,technology,1.0103999
102125,Iron Man 3 (2013),2013.0,technology,1.0101299
7163,Paycheck (2003),2003.0,technology,1.00878
89745,"Avengers, The (2012)",2012.0,technology,1.0077173
8939,"Final Cut, The (2004)",2004.0,technology,1.0056883
70336,G.I. Joe: The Rise of Cobra (2009),2009.0,technology,1.0046687
103253,Elysium (2013),2013.0,technology,1.0040209
